time,side,price,equity
2025-05-30 22:24:00+00:00,SELL,104561.8579175,781.2750157818116
2025-05-30 23:08:00+00:00,BUY,104299.34160899998,781.2750157818116
2025-05-30 23:11:00+00:00,SELL,104173.5621625,778.7729544105013
2025-05-30 23:45:00+00:00,BUY,104086.20709499999,778.7729544105013
2025-05-30 23:57:00+00:00,SELL,103936.87056750001,776.1010849977457
2025-05-31 00:00:00+00:00,BUY,104183.69281349999,776.1010849977457
2025-05-31 00:04:00+00:00,SELL,103976.3108375,773.007885600966
2025-05-31 00:05:00+00:00,BUY,104184.0509925,773.007885600966
2025-05-31 00:13:00+00:00,SELL,103975.19189725,769.9160818423027
2025-05-31 00:24:00+00:00,BUY,104031.1725915,769.9160818423027
2025-05-31 00:27:00+00:00,SELL,103821.96954675,766.8318403180388
2025-05-31 00:32:00+00:00,BUY,104034.3962025,766.8318403180388
2025-05-31 00:33:00+00:00,SELL,103865.8411,764.0590166126627
2025-05-31 00:35:00+00:00,BUY,104055.04101974999,764.0590166126627
2025-05-31 00:57:00+00:00,SELL,103962.18190550001,761.8511764833745
2025-05-31 01:12:00+00:00,BUY,104179.1005185,761.8511764833745
2025-05-31 01:23:00+00:00,SELL,103962.002995,758.7437974880938
2025-05-31 01:32:00+00:00,BUY,104063.01150299999,758.7437974880938
2025-05-31 01:33:00+00:00,SELL,103890.70866,755.9732861945445
2025-05-31 01:41:00+00:00,BUY,103983.36019724999,755.9732861945445
2025-05-31 01:42:00+00:00,SELL,103810.718675,753.2094770570867
2025-05-31 13:16:00+00:00,BUY,104266.00044675,753.2094770570867
2025-05-31 13:46:00+00:00,SELL,104044.39128025,750.1061241050564
2025-05-31 13:55:00+00:00,BUY,104188.81437299999,750.1061241050564
2025-05-31 15:39:00+00:00,SELL,104573.90938875,751.3736067258423
2025-05-31 15:52:00+00:00,BUY,104750.90727899999,751.3736067258423
2025-05-31 15:56:00+00:00,SELL,104548.111794,748.419875708064
2025-05-31 15:58:00+00:00,BUY,104694.82125,748.419875708064
2025-05-31 16:01:00+00:00,SELL,104483.10731250001,745.4133546005834
2025-05-31 16:05:00+00:00,BUY,104724.03584999999,745.4133546005834
2025-05-31 16:37:00+00:00,SELL,104617.153256,743.1640163820791
2025-05-31 17:14:00+00:00,BUY,104665.81475399999,743.1640163820791
2025-05-31 17:23:00+00:00,SELL,104538.96736850002,740.7795709814537
2025-05-31 17:35:00+00:00,BUY,104617.68269999999,740.7795709814537
2025-05-31 17:37:00+00:00,SELL,104508.79596175,738.5292858550558
2025-05-31 17:41:00+00:00,BUY,104619.493605,738.5292858550558
2025-05-31 17:43:00+00:00,SELL,104483.09481875,736.0920251076577
2025-05-31 18:05:00+00:00,BUY,104573.57065499999,736.0920251076577
2025-05-31 18:27:00+00:00,SELL,104512.16777500001,734.1892270591752
2025-05-31 18:55:00+00:00,BUY,104600.43407999999,734.1892270591752
2025-05-31 18:58:00+00:00,SELL,104488.20476250001,731.9354212082659
2025-05-31 19:00:00+00:00,BUY,104646.10090199999,731.9354212082659
2025-05-31 20:05:00+00:00,SELL,104648.46959000001,730.4888167054626
2025-05-31 20:07:00+00:00,BUY,104810.61261674999,730.4888167054626
2025-05-31 20:10:00+00:00,SELL,104658.35914275,727.9695438611833
2025-05-31 20:22:00+00:00,BUY,104765.02183275,727.9695438611833
2025-05-31 21:12:00+00:00,SELL,104712.0447865,726.1469526505493
2025-05-31 21:24:00+00:00,BUY,104864.4110025,726.1469526505493
2025-05-31 21:38:00+00:00,SELL,104766.47105975001,724.0185430177366
2025-05-31 21:39:00+00:00,BUY,104922.9202425,724.0185430177366
2025-05-31 21:46:00+00:00,SELL,104804.9962875,721.7591246732657
2025-05-31 21:47:00+00:00,BUY,104952.36495749999,721.7591246732657
2025-05-31 21:56:00+00:00,SELL,104797.10523500001,719.2507389200368
2025-05-31 21:58:00+00:00,BUY,104940.18387,719.2507389200368
2025-05-31 22:15:00+00:00,SELL,104827.49303350001,717.0421276400682
2025-05-31 22:17:00+00:00,BUY,104942.43249374999,717.0421276400682
2025-05-31 22:25:00+00:00,SELL,104798.0317715,714.6240832148621
2025-05-31 22:27:00+00:00,BUY,104957.9577525,714.6240832148621
2025-05-31 22:29:00+00:00,SELL,104769.373108,711.9141058251503
2025-05-31 23:08:00+00:00,BUY,104867.53306275,711.9141058251503
2025-05-31 23:24:00+00:00,SELL,104690.31615625,709.2903222516353
2025-05-31 23:36:00+00:00,BUY,104817.72266999999,709.2903222516353
2025-05-31 23:37:00+00:00,SELL,104656.427609,706.7831663066493
2025-05-31 23:39:00+00:00,BUY,104800.11086849999,706.7831663066493
2025-05-31 23:40:00+00:00,SELL,104663.37413400001,704.4499829945657
2025-06-01 01:14:00+00:00,BUY,104583.21547499999,704.4499829945657
2025-06-01 01:18:00+00:00,SELL,104371.14432200001,701.6161774339594
2025-06-01 01:29:00+00:00,BUY,104530.8393,701.6161774339594
2025-06-01 01:32:00+00:00,SELL,104379.82398,699.2020506090596
2025-06-01 02:30:00+00:00,BUY,104344.3461,699.2020506090596
2025-06-01 02:45:00+00:00,SELL,104170.49019925001,696.6416818224363
2025-06-01 02:47:00+00:00,BUY,104408.228025,696.6416818224363
2025-06-01 03:03:00+00:00,SELL,104157.59515000001,693.580143497306
2025-06-01 03:30:00+00:00,BUY,104280.73430999999,693.580143497306
2025-06-01 05:22:00+00:00,SELL,104586.07730175,694.2204796274327
2025-06-01 05:35:00+00:00,BUY,104751.6106305,694.2204796274327
2025-06-01 05:39:00+00:00,SELL,104609.77944475,691.8946538706782
2025-06-01 05:40:00+00:00,BUY,104726.246955,691.8946538706782
2025-06-01 05:41:00+00:00,SELL,104607.37015,689.7277433254109
2025-06-01 06:44:00+00:00,BUY,104483.79578999999,689.7277433254109
2025-06-01 06:47:00+00:00,SELL,104326.14233425,687.3103419172642
2025-06-01 07:12:00+00:00,BUY,104420.5791975,687.3103419172642
2025-06-01 07:14:00+00:00,SELL,104294.03689500001,685.1051550382577
2025-06-01 07:15:00+00:00,BUY,104479.863825,685.1051550382577
2025-06-01 07:20:00+00:00,SELL,104302.18282,682.5728523428662
2025-06-01 07:22:00+00:00,BUY,104455.6827405,682.5728523428662
2025-06-01 07:36:00+00:00,SELL,104319.34873275,680.3192861256146
2025-06-01 07:51:00+00:00,BUY,104399.423625,680.3192861256146
2025-06-01 08:02:00+00:00,SELL,104234.29777950002,677.8854356117326
2025-06-01 08:11:00+00:00,BUY,104405.34408375,677.8854356117326
2025-06-01 08:26:00+00:00,SELL,104270.37873,675.6557881879854
2025-06-01 08:28:00+00:00,BUY,104388.83383275,675.6557881879854
2025-06-01 08:30:00+00:00,SELL,104266.91046500001,673.5175818727773
2025-06-01 08:31:00+00:00,BUY,104418.28655174999,673.5175818727773
2025-06-01 09:06:00+00:00,SELL,104312.02539625001,671.4871859169747
2025-06-01 10:12:00+00:00,BUY,104105.6117925,671.4871859169747
2025-06-01 10:13:00+00:00,SELL,103965.99949575,669.2461757996956
2025-06-01 10:21:00+00:00,BUY,104133.9759675,669.2461757996956
2025-06-01 10:23:00+00:00,SELL,103971.47675575002,666.8660936253596
2025-06-01 10:25:00+00:00,BUY,104090.355168,666.8660936253596
2025-06-01 10:30:00+00:00,SELL,103947.60319850002,664.6203006033087
2025-06-01 11:02:00+00:00,BUY,104029.50876,664.6203006033087
2025-06-01 11:04:00+00:00,SELL,103858.6447,662.2022960709824
2025-06-01 11:16:00+00:00,BUY,104023.08555,662.2022960709824
2025-06-01 12:24:00+00:00,SELL,104036.15040275,660.9615571889043
2025-06-01 13:06:00+00:00,BUY,104154.11753325,660.9615571889043
2025-06-01 15:07:00+00:00,SELL,104561.95287,662.2232425779705
2025-06-01 15:10:00+00:00,BUY,104706.68217749998,662.2232425779705
2025-06-01 15:12:00+00:00,SELL,104558.96936249999,659.9671078930503
2025-06-01 15:17:00+00:00,BUY,104697.65416574999,659.9671078930503
2025-06-01 15:39:00+00:00,SELL,104665.04629750001,658.4426991363094
2025-06-01 15:40:00+00:00,BUY,104810.4940575,658.4426991363094
2025-06-01 15:48:00+00:00,SELL,104674.67148250001,656.2749104134259
2025-06-01 15:51:00+00:00,BUY,104841.59960249999,656.2749104134259
2025-06-01 15:54:00+00:00,SELL,104690.756436,654.0206743643498
2025-06-01 15:58:00+00:00,BUY,104825.35148249999,654.0206743643498
2025-06-01 16:02:00+00:00,SELL,104685.2242035,651.8407601562419
2025-06-01 16:04:00+00:00,BUY,104844.105855,651.8407601562419
2025-06-01 16:58:00+00:00,SELL,105021.013225,651.6354070513133
2025-06-01 17:09:00+00:00,BUY,105249.1832925,651.6354070513133
2025-06-01 17:16:00+00:00,SELL,105103.03669275,649.4297506928481
2025-06-01 17:18:00+00:00,BUY,105266.14727025,649.4297506928481
2025-06-01 17:21:00+00:00,SELL,105110.98671575,647.1762054841386
2025-06-01 17:23:00+00:00,BUY,105221.2513335,647.1762054841386
2025-06-01 17:26:00+00:00,SELL,105094.090668,645.1019464398968
2025-06-01 17:30:00+00:00,BUY,105222.93917700001,645.1019464398968
2025-06-01 17:36:00+00:00,SELL,105110.03869,643.1215997592625
2025-06-01 17:39:00+00:00,BUY,105251.33937,643.1215997592625
2025-06-01 17:41:00+00:00,SELL,105087.380025,640.8361548267787
2025-06-01 17:48:00+00:00,BUY,105229.33837499999,640.8361548267787
2025-06-01 17:51:00+00:00,SELL,105090.476476,638.7111587297686
2025-06-01 17:52:00+00:00,BUY,105237.46393574998,638.7111587297686
2025-06-01 17:53:00+00:00,SELL,105062.298572,636.3733801126662
2025-06-01 18:55:00+00:00,BUY,104993.19286124999,636.3733801126662
2025-06-01 20:03:00+00:00,SELL,105013.69738475,635.2253010897132
2025-06-01 20:04:00+00:00,BUY,105171.10427249999,635.2253010897132
2025-06-01 20:06:00+00:00,SELL,105038.404525,633.1555917356608
2025-06-01 20:15:00+00:00,BUY,105152.40742875,633.1555917356608
2025-06-01 20:49:00+00:00,SELL,105140.4684675,631.8181691859153
2025-06-01 21:12:00+00:00,BUY,105174.79911899999,631.8181691859153
2025-06-01 22:26:00+00:00,SELL,105544.4563725,632.771373228059
2025-06-01 22:35:00+00:00,BUY,105647.547375,632.771373228059
2025-06-01 22:36:00+00:00,SELL,105501.8676775,630.6356652759116
2025-06-01 22:43:00+00:00,BUY,105630.6039075,630.6356652759116
2025-06-01 22:44:00+00:00,SELL,105489.4638825,628.5340750510808
2025-06-01 22:45:00+00:00,BUY,105625.83452399999,628.5340750510808
2025-06-01 22:47:00+00:00,SELL,105460.76324000001,626.2973305203293
2025-06-01 22:50:00+00:00,BUY,105637.342275,626.2973305203293
2025-06-01 22:57:00+00:00,SELL,105514.96362625,624.3212601943694
2025-06-01 23:02:00+00:00,BUY,105662.18168849999,624.3212601943694
2025-06-01 23:30:00+00:00,SELL,105641.70272500001,622.9524807732339
2025-06-01 23:34:00+00:00,BUY,105790.11812475,622.9524807732339
2025-06-01 23:43:00+00:00,SELL,105634.91811900001,620.7951196160078
2025-06-01 23:45:00+00:00,BUY,105810.74043075,620.7951196160078
2025-06-01 23:49:00+00:00,SELL,105686.0655325,618.8241406254298
2025-06-02 00:09:00+00:00,BUY,105772.22968499998,618.8241406254298
2025-06-02 00:13:00+00:00,SELL,105570.57180825,616.4096631187015
2025-06-02 00:17:00+00:00,BUY,105774.16064999999,616.4096631187015
2025-06-02 00:18:00+00:00,SELL,105599.77419975001,614.1632369466629
2025-06-02 00:42:00+00:00,BUY,105683.09063774999,614.1632369466629
2025-06-02 00:43:00+00:00,SELL,105512.3924125,611.9455175722779
2025-06-02 01:10:00+00:00,BUY,105679.57488074999,611.9455175722779
2025-06-02 01:28:00+00:00,SELL,105460.9081675,609.4585635979973
2025-06-02 02:41:00+00:00,BUY,105444.9891465,609.4585635979973
2025-06-02 02:48:00+00:00,SELL,105180.07865250001,606.7121678905387
2025-06-02 03:42:00+00:00,BUY,105079.069278,606.7121678905387
2025-06-02 03:48:00+00:00,SELL,104915.6509325,604.5576812675536
2025-06-02 04:14:00+00:00,BUY,105034.36093499999,604.5576812675536
2025-06-02 04:25:00+00:00,SELL,104878.25464000001,602.452448639919
2025-06-02 04:30:00+00:00,BUY,105039.99375,602.452448639919
2025-06-02 04:37:00+00:00,SELL,104916.91879825,600.5436660828855
2025-06-02 05:07:00+00:00,BUY,104979.44348999999,600.5436660828855
2025-06-02 05:08:00+00:00,SELL,104851.7129175,598.613946552525
2025-06-02 05:09:00+00:00,BUY,104971.01978025,598.613946552525
2025-06-02 05:18:00+00:00,SELL,104868.2546425,596.832454203232
2025-06-02 05:26:00+00:00,BUY,104964.4309875,596.832454203232
2025-06-02 05:32:00+00:00,SELL,104790.7134325,594.6535948754598
2025-06-02 05:50:00+00:00,BUY,104922.66861675,594.6535948754598
2025-06-02 05:51:00+00:00,SELL,104743.352125,592.4506302040801
2025-06-02 05:54:00+00:00,BUY,104894.66112,592.4506302040801
2025-06-02 06:12:00+00:00,SELL,104806.20468300002,590.7677134427612
2025-06-02 06:13:00+00:00,BUY,104973.98025975,590.7677134427612
2025-06-02 06:15:00+00:00,SELL,104789.11423250001,588.548468021872
2025-06-02 06:20:00+00:00,BUY,104927.55906074999,588.548468021872
2025-06-02 08:37:00+00:00,SELL,105541.155024,590.8067966455069
2025-06-02 10:53:00+00:00,BUY,104544.736245,590.8067966455069
2025-06-02 10:54:00+00:00,SELL,104427.17479275001,588.9627346209926
2025-06-02 10:56:00+00:00,BUY,104562.95701750003,588.9627346209926
2025-06-02 10:57:00+00:00,SELL,104433.11498783338,587.055510099872
2025-06-02 10:59:00+00:00,BUY,104544.80494600002,587.055510099872
2025-06-02 11:01:00+00:00,SELL,104369.60009450001,584.9001165297976
2025-06-02 11:11:00+00:00,BUY,104519.583675,584.9001165297976
2025-06-02 11:14:00+00:00,SELL,104396.81548,583.0452537173496
2025-06-02 12:28:00+00:00,BUY,104144.6372955,583.0452537173496
2025-06-02 12:29:00+00:00,SELL,104026.83556250001,581.2215612128418
2025-06-02 12:32:00+00:00,BUY,104213.82087,581.2215612128418
2025-06-02 13:06:00+00:00,SELL,104102.3228,579.4390950925165
2025-06-02 13:13:00+00:00,BUY,104286.0499665,579.4390950925165
2025-06-02 13:17:00+00:00,SELL,104110.390764,577.3067413883525
2025-06-02 13:32:00+00:00,BUY,104239.439673,577.3067413883525
2025-06-02 13:42:00+00:00,SELL,104168.24982000001,575.7592243329276
2025-06-02 13:43:00+00:00,BUY,104311.7848275,575.7592243329276
2025-06-02 13:46:00+00:00,SELL,104171.4882,573.8354485050113
2025-06-02 14:02:00+00:00,BUY,104087.8529175,573.8354485050113
2025-06-02 14:05:00+00:00,SELL,103883.02300475001,571.5613831971928
2025-06-02 14:07:00+00:00,BUY,104089.708845,571.5613831971928
2025-06-02 14:10:00+00:00,SELL,103969.26936,569.7588152516051
2025-06-02 14:12:00+00:00,BUY,104206.9004115,569.7588152516051
2025-06-02 14:17:00+00:00,SELL,103976.57920325,567.363086740893
2025-06-02 14:18:00+00:00,BUY,104170.7143275,567.363086740893
2025-06-02 14:44:00+00:00,SELL,104326.3057525,567.0746585789022
2025-06-02 15:13:00+00:00,BUY,104342.00693099998,567.0746585789022
2025-06-02 15:16:00+00:00,SELL,104142.53168550001,564.8591416634829
2025-06-02 15:17:00+00:00,BUY,104314.81083974999,564.8591416634829
2025-06-02 15:34:00+00:00,SELL,104243.488182,563.3445518790058
2025-06-02 15:39:00+00:00,BUY,104431.47964499998,563.3445518790058
2025-06-02 15:49:00+00:00,SELL,104280.499667,561.4056087021465
2025-06-02 15:50:00+00:00,BUY,104517.982875,561.4056087021465
2025-06-02 16:01:00+00:00,SELL,104365.89095000002,559.4680487183109
2025-06-02 16:04:00+00:00,BUY,104506.076925,559.4680487183109
2025-06-02 16:08:00+00:00,SELL,104329.679065,557.4072227100331
2025-06-02 16:53:00+00:00,BUY,104285.0754795,557.4072227100331
2025-06-02 17:13:00+00:00,SELL,104083.6631345,555.2185619740125
2025-06-02 17:18:00+00:00,BUY,104421.48314925,555.2185619740125
2025-06-02 17:35:00+00:00,SELL,104256.70557,553.2342940305291
2025-06-02 17:49:00+00:00,BUY,104400.043935,553.2342940305291
2025-06-02 17:51:00+00:00,SELL,104272.56513625,551.4541963697766
2025-06-02 17:53:00+00:00,BUY,104439.26803725,551.4541963697766
2025-06-02 18:34:00+00:00,SELL,104418.11482500001,550.2403707328172
2025-06-02 19:00:00+00:00,BUY,104479.51365,550.2403707328172
2025-06-02 19:08:00+00:00,SELL,104390.2737525,548.6713986475171
2025-06-02 19:20:00+00:00,BUY,104513.7357525,548.6713986475171
2025-06-02 19:31:00+00:00,SELL,104341.33873225,546.671371759875
2025-06-02 19:50:00+00:00,BUY,104424.57119249999,546.671371759875
2025-06-02 21:20:00+00:00,SELL,104822.94231000001,547.6599129094058
2025-06-02 21:48:00+00:00,BUY,104912.79268125,547.6599129094058
2025-06-03 00:01:00+00:00,SELL,105775.70069250002,551.0606405444679
2025-06-03 00:03:00+00:00,BUY,105918.47277,551.0606405444679
2025-06-03 00:06:00+00:00,SELL,105768.6542175,549.1811694565372
2025-06-03 00:07:00+00:00,BUY,105910.91799449999,549.1811694565372
2025-06-03 00:30:00+00:00,SELL,106025.9605,548.6786951337828
2025-06-03 00:33:00+00:00,BUY,106319.80333499999,548.6786951337828
2025-06-03 01:11:00+00:00,SELL,106214.3392635,547.0387118356307
2025-06-03 01:13:00+00:00,BUY,106333.50168074999,547.0387118356307
2025-06-03 01:14:00+00:00,SELL,106161.09739775001,545.0600108687047
2025-06-03 01:15:00+00:00,BUY,106332.52969499999,545.0600108687047
2025-06-03 01:16:00+00:00,SELL,106155.39575000001,543.0642632658123
2025-06-03 01:19:00+00:00,BUY,106343.2700625,543.0642632658123
2025-06-03 01:41:00+00:00,SELL,106255.10587,541.5293488290571
2025-06-03 01:46:00+00:00,BUY,106436.42011425,541.5293488290571
2025-06-03 02:12:00+00:00,SELL,106302.66208000001,539.7676552496849
2025-06-03 05:06:00+00:00,BUY,105473.740515,539.7676552496849
2025-06-03 05:19:00+00:00,SELL,105308.0746225,537.8425501713848
2025-06-03 05:34:00+00:00,BUY,105434.1357225,537.8425501713848
2025-06-03 05:45:00+00:00,SELL,105323.82674250001,536.205817575913
2025-06-03 05:50:00+00:00,BUY,105469.54391775,536.205817575913
2025-06-03 06:21:00+00:00,SELL,105360.75776775001,534.5819803276688
2025-06-03 06:50:00+00:00,BUY,105472.18973999999,534.5819803276688
2025-06-03 06:54:00+00:00,SELL,105340.805249,532.848764575762
2025-06-03 06:59:00+00:00,BUY,105562.93659075,532.848764575762
2025-06-03 07:21:00+00:00,SELL,105208.16710125,529.9964139534875
2025-06-03 08:51:00+00:00,BUY,105139.5565065,529.9964139534875
2025-06-03 11:19:00+00:00,SELL,105259.88223075,529.5422867714976
2025-06-03 11:31:00+00:00,BUY,105374.09621775,529.5422867714976
2025-06-03 11:33:00+00:00,SELL,105199.272051,527.6069343928982
2025-06-03 11:37:00+00:00,BUY,105362.46540525,527.6069343928982
2025-06-03 11:38:00+00:00,SELL,105217.15560475,525.8260578142726
2025-06-03 11:45:00+00:00,BUY,105355.4664075,525.8260578142726
2025-06-03 11:49:00+00:00,SELL,105227.695832,524.138507072367
2025-06-03 11:52:00+00:00,BUY,105378.75254475,524.138507072367
2025-06-03 12:05:00+00:00,SELL,105244.7762875,522.4257079729226
2025-06-03 12:10:00+00:00,BUY,105396.43638225,522.4257079729226
2025-06-03 12:35:00+00:00,SELL,105315.66582500002,520.981818371665
2025-06-03 12:41:00+00:00,BUY,105485.67648,520.981818371665
2025-06-03 12:44:00+00:00,SELL,105305.9296955,519.0544013002559
2025-06-03 12:47:00+00:00,BUY,105466.59194249999,519.0544013002559
2025-06-03 12:55:00+00:00,SELL,105313.73928875,517.26605016995
2025-06-03 13:02:00+00:00,BUY,105490.64646375,517.26605016995
2025-06-03 13:31:00+00:00,SELL,105351.148075,515.5493820430273
2025-06-03 13:40:00+00:00,BUY,105499.345311,515.5493820430273
2025-06-03 13:50:00+00:00,SELL,105278.23954750001,513.4404691807348
2025-06-03 13:54:00+00:00,BUY,105546.18722025,513.4404691807348
2025-06-03 14:04:00+00:00,SELL,105406.4704,511.7357932491235
2025-06-03 14:18:00+00:00,BUY,105619.25873774999,511.7357932491235
2025-06-03 15:47:00+00:00,SELL,106596.976849,515.4405051585591
2025-06-03 15:55:00+00:00,BUY,106711.84275674999,515.4405051585591
2025-06-03 16:01:00+00:00,SELL,106558.94237575,513.6730751327179
2025-06-03 16:15:00+00:00,BUY,106672.45807425,513.6730751327179
2025-06-03 16:19:00+00:00,SELL,106466.25374325001,511.6552663771629
2025-06-03 16:31:00+00:00,BUY,106556.13244049999,511.6552663771629
2025-06-03 16:35:00+00:00,SELL,106415.60058250002,509.95901841918294
2025-06-03 17:24:00+00:00,BUY,106267.7263095,509.95901841918294
2025-06-03 17:25:00+00:00,SELL,106071.47273250001,507.9997086188441
2025-06-03 17:26:00+00:00,BUY,106265.25607499998,507.9997086188441
2025-06-03 17:27:00+00:00,SELL,106070.16338750001,506.0534434272034
2025-06-03 17:55:00+00:00,BUY,106086.066525,506.0534434272034
2025-06-03 17:57:00+00:00,SELL,105926.11045000001,504.28034286533347
2025-06-03 18:24:00+00:00,BUY,105909.578325,504.28034286533347
2025-06-03 18:27:00+00:00,SELL,105784.631225,502.678549673358
2025-06-03 18:32:00+00:00,BUY,105937.52229,502.678549673358
2025-06-03 18:35:00+00:00,SELL,105763.241925,500.84837979464254
2025-06-03 18:38:00+00:00,BUY,105950.04855,500.84837979464254
2025-06-03 19:49:00+00:00,SELL,106235.2607975,501.19274757757955
2025-06-03 19:58:00+00:00,BUY,106382.20451999998,501.19274757757955
2025-06-03 20:00:00+00:00,SELL,106221.02292,499.4330150616307
2025-06-03 20:01:00+00:00,BUY,106369.85835,499.4330150616307
2025-06-03 20:03:00+00:00,SELL,106162.10089575,497.46112536990444
2025-06-03 20:40:00+00:00,BUY,105943.30518,497.46112536990444
2025-06-03 20:44:00+00:00,SELL,105819.87859250001,495.88830451688716
2025-06-03 20:45:00+00:00,BUY,105983.8004175,495.88830451688716
2025-06-03 20:50:00+00:00,SELL,105773.660713,493.9157652082533
2025-06-03 20:58:00+00:00,BUY,105918.4997835,493.9157652082533
2025-06-03 21:00:00+00:00,SELL,105759.73368,492.189554536361
2025-06-03 21:07:00+00:00,BUY,105941.14409999999,492.189554536361
2025-06-03 21:11:00+00:00,SELL,105729.24843025001,490.22319423684604
2025-06-03 21:29:00+00:00,BUY,105783.62537999998,490.22319423684604
2025-06-03 21:32:00+00:00,SELL,105650.846151,488.62914170541126
2025-06-03 21:46:00+00:00,BUY,105760.663905,488.62914170541126
2025-06-03 21:47:00+00:00,SELL,105578.99159625,486.8146982977179
2025-06-03 22:05:00+00:00,BUY,105685.03060725,486.8146982977179
2025-06-03 22:58:00+00:00,SELL,105773.09199750001,486.2463801511427
2025-06-04 00:02:00+00:00,BUY,105592.00962,486.2463801511427
2025-06-04 00:03:00+00:00,SELL,105452.9121675,484.63511665765003
2025-06-04 00:05:00+00:00,BUY,105650.17368749999,484.63511665765003
2025-06-04 00:10:00+00:00,SELL,105454.67128750001,482.77132137588006
2025-06-04 00:16:00+00:00,BUY,105580.06815225,482.77132137588006
2025-06-04 00:18:00+00:00,SELL,105452.0605935,481.22210916959136
2025-06-04 00:19:00+00:00,BUY,105625.82702025,481.22210916959136
2025-06-04 00:21:00+00:00,SELL,105402.10608325,479.24293047018807
2025-06-04 00:50:00+00:00,BUY,105505.62094724999,479.24293047018807
2025-06-04 01:46:00+00:00,SELL,105524.2744685,478.36948520455485
2025-06-04 01:51:00+00:00,BUY,105658.90305,478.36948520455485
2025-06-04 01:52:00+00:00,SELL,105492.5123575,476.6613985411091
2025-06-04 01:53:00+00:00,BUY,105662.31725625,476.6613985411091
2025-06-04 02:26:00+00:00,SELL,105651.52381200001,475.6599586032739
2025-06-04 02:32:00+00:00,BUY,105795.66139499999,475.6599586032739
2025-06-04 02:37:00+00:00,SELL,105608.539315,473.8694905306435
2025-06-04 03:03:00+00:00,BUY,105708.9290505,473.8694905306435
2025-06-04 03:06:00+00:00,SELL,105582.3824,472.3560790763622
2025-06-04 03:07:00+00:00,BUY,105716.02359599998,472.3560790763622
2025-06-04 03:31:00+00:00,SELL,105585.224978,470.8285784308658
2025-06-04 03:32:00+00:00,BUY,105750.99357225,470.8285784308658
2025-06-04 03:45:00+00:00,SELL,105586.98459775001,469.15864481893107
2025-06-04 03:55:00+00:00,BUY,105742.36976249999,469.15864481893107
2025-06-04 03:56:00+00:00,SELL,105544.62878625002,467.3452116443499
2025-06-04 04:10:00+00:00,BUY,105706.63190249998,467.3452116443499
2025-06-04 04:12:00+00:00,SELL,105562.76021600001,465.77618132362943
2025-06-04 04:23:00+00:00,BUY,105720.6339,465.77618132362943
2025-06-04 04:31:00+00:00,SELL,105561.1880025,464.14402399444594
2025-06-04 05:15:00+00:00,BUY,105632.4648375,464.14402399444594
2025-06-04 05:18:00+00:00,SELL,105450.48838000001,462.4182025877366
2025-06-04 05:19:00+00:00,BUY,105653.910555,462.4182025877366
2025-06-04 05:22:00+00:00,SELL,105473.01461125001,460.703679317874
2025-06-04 06:42:00+00:00,BUY,105546.4298415,460.703679317874
2025-06-04 06:44:00+00:00,SELL,105400.0885925,459.14523900758917
2025-06-04 07:03:00+00:00,BUY,105513.4953825,459.14523900758917
2025-06-04 07:09:00+00:00,SELL,105365.62083500001,457.5852133250157
2025-06-04 07:38:00+00:00,BUY,105501.648462,457.5852133250157
2025-06-04 07:42:00+00:00,SELL,105338.84423,455.96579215729093
2025-06-04 07:49:00+00:00,BUY,105522.284775,455.96579215729093
2025-06-04 07:56:00+00:00,SELL,105367.2450225,454.3857230870568
2025-06-04 08:09:00+00:00,BUY,105529.95110625,454.3857230870568
2025-06-04 08:10:00+00:00,SELL,105358.7132905,452.7415724581643
2025-06-04 08:17:00+00:00,BUY,105519.31879275,452.7415724581643
2025-06-04 09:06:00+00:00,SELL,105427.21002500001,451.4421298505982
2025-06-04 09:39:00+00:00,BUY,105574.16170049999,451.4421298505982
2025-06-04 10:30:00+00:00,SELL,105766.040525,451.3585434824312
2025-06-04 10:44:00+00:00,BUY,105874.06057499998,451.3585434824312
2025-06-04 10:48:00+00:00,SELL,105699.427848,449.7132779318511
2025-06-04 11:02:00+00:00,BUY,105862.754925,449.7132779318511
2025-06-04 11:11:00+00:00,SELL,105642.60727250001,447.8809660852479
2025-06-04 13:20:00+00:00,BUY,105233.96218574999,447.8809660852479
2025-06-04 13:27:00+00:00,SELL,105042.35255,446.1717820989693
2025-06-04 13:33:00+00:00,BUY,105211.925673,446.1717820989693
2025-06-04 13:43:00+00:00,SELL,105101.02369975,444.81052329579506
2025-06-04 13:46:00+00:00,BUY,105243.77558999999,444.81052329579506
2025-06-04 13:50:00+00:00,SELL,105036.93026250001,443.048867372429
2025-06-04 14:16:00+00:00,BUY,104719.03335,443.048867372429
2025-06-04 14:20:00+00:00,SELL,104572.4726075,441.5443780135754
2025-06-04 14:22:00+00:00,BUY,104716.27247025,441.5443780135754
2025-06-04 14:25:00+00:00,SELL,104600.20423475,440.17329831345046
2025-06-04 14:26:00+00:00,BUY,104778.6581475,440.17329831345046
2025-06-04 14:36:00+00:00,SELL,104633.107275,438.6831575389329
2025-06-04 14:39:00+00:00,BUY,104755.85124975,438.6831575389329
2025-06-04 15:49:00+00:00,SELL,105396.17555,440.48233787106255
2025-06-04 15:50:00+00:00,BUY,105512.8250475,440.48233787106255
2025-06-04 15:57:00+00:00,SELL,105380.39644350001,439.05007170245307
2025-06-04 16:20:00+00:00,BUY,105448.089696,439.05007170245307
