time,side,qty,price,value,cost,cash,position,equity
2024-11-16 13:00:00+00:00,buy,6.574737461206848e-05,90784.306,5.968829775478656,0.008953244663217985,6167.107423478444,0.0976314425243174,15030.510176827487
2024-11-16 14:00:00+00:00,sell,0.00010438864845660478,91021.3655,9.501597325219635,0.014252395987829453,6176.5947684076755,0.09752705387586079,15053.640385380593
2024-11-16 15:00:00+00:00,buy,0.0001900096655196304,90590.998,17.213165229069507,0.02581974784360426,6159.355783430762,0.09771706354138042,15011.642091273829
2024-11-16 16:00:00+00:00,sell,5.3125301561110505e-05,90710.812,4.819039242353202,0.007228558863529803,6164.167594114252,0.09766393823981931,15023.342734966114
2024-11-16 17:00:00+00:00,sell,9.93549318463044e-05,90936.173,9.034957270778746,0.013552435906168118,6173.188998949125,0.097564583307973,15045.33882531587
2024-11-16 18:00:00+00:00,sell,0.0001910612459221639,91372.073,17.457662109870913,0.02618649316480637,6190.620474565831,0.09737352206205084,15087.841040686651
2024-11-16 19:00:00+00:00,buy,9.739878865241969e-05,91149.479,8.877848840899167,0.013316773261348752,6181.72930895167,0.09747092085070326,15066.15296214351
2024-11-16 20:00:00+00:00,buy,0.00015072493271180154,90807.05,13.686886501007198,0.020530329751510798,6168.021892120911,0.09762164578341506,15032.755561857772
2024-11-16 21:00:00+00:00,sell,0.00010462630454038946,91044.5635,9.525656227497826,0.01428848434124674,6177.533259864067,0.09751701947887467,15055.92773213921
2024-11-16 22:00:00+00:00,buy,0.000285174053509904,90400.05,25.779748695998,0.038669623043997,6151.714841545025,0.09780219353238458,14993.038026982267
2024-11-16 23:00:00+00:00,sell,0.00010159333478806931,90628.925,9.207294719007825,0.013810942078511738,6160.908325321954,0.09770060019759651,15015.408693084913
2024-11-17 00:00:00+00:00,buy,0.06780593550495266,90860.9,6160.908325321953,9.24136248798293,-9.24136248798186,0.16550653570254917,15028.831427327768
2024-11-17 01:00:00+00:00,sell,0.0001023083583157336,90328.519,9.24136248798155,0.013862043731972326,-0.013862043732281393,0.16540422734423343,14940.705030300178
2024-11-17 02:00:00+00:00,sell,1.538923997401742e-07,90076.2075,0.01386204373166888,2.079306559750332e-05,-2.079306621001649e-05,0.1654040734518337,14898.971620799548
2024-11-18 00:00:00+00:00,sell,0.01974136593786402,89947.1665,1775.6799289504838,2.663519893425726,1773.016388263992,0.14566270751396967,14874.964193863823
2024-11-18 01:00:00+00:00,sell,0.00017266600897331008,90713.19,15.663084478537582,0.023494626717806374,1788.6559781158116,0.14549004150499636,14986.521756266433
2024-11-18 02:00:00+00:00,buy,3.423170167868306e-05,90533.525,3.0991166197195943,0.004648674929579391,1785.5522128211626,0.14552427320667505,14960.377639284508
2024-11-18 03:00:00+00:00,sell,2.32095911540664e-05,90654.43,2.1040522566049313,0.0031560783849073973,1787.6531089993825,0.14550106361552098,14977.969095458175
2024-11-18 04:00:00+00:00,buy,3.352410673310158e-05,90479.603,3.033247868140658,0.0045498718022109865,1784.6153112594397,0.14553458772225408,14952.527031137664
2024-11-18 05:00:00+00:00,sell,2.8090292928217853e-05,90625.931,2.545708948682459,0.0038185634230236886,1787.1572016446992,0.14550649742932587,14973.818997726461
2024-11-18 06:00:00+00:00,sell,0.0002593686372326376,91999.75,23.86184978324335,0.035792774674865024,1810.9832586532677,0.14524712879209323,15173.682795743647
2024-11-18 07:00:00+00:00,buy,4.433429050260118e-05,91763.255,4.0682588046342705,0.006102388206951406,1806.9088974604265,0.14529146308259583,15139.326473631754
2024-11-18 08:00:00+00:00,sell,1.7279841150741326e-06,91772.09,0.15858071372715365,0.00023787107059073049,1807.067240303083,0.14528973509848075,15140.609885837017
2024-11-18 09:00:00+00:00,buy,6.544786358197996e-06,91737.454,0.6004020374750162,0.0009006030562125243,1806.4659376625518,0.14529627988483895,15135.57672996909
2024-11-18 10:00:00+00:00,sell,6.841306204208308e-06,91773.6135,0.6278513914201654,0.0009417770871302482,1807.0928472768849,0.14528943857863474,15140.8296290245
2024-11-18 11:00:00+00:00,buy,0.00027970571663124555,90316.75,25.262111282555047,0.03789316692383257,1781.792842827406,0.145569144295266,14929.124855856871
2024-11-18 12:00:00+00:00,sell,3.544047996198452e-05,90499.435,3.20734341268842,0.00481101511903263,1784.9953752249755,0.145533703815304,14955.71334396733
2024-11-18 13:00:00+00:00,buy,0.00019038722214637094,89518.0,17.043083352098833,0.02556462502814825,1767.9267272478485,0.14572409103745038,14812.855908738331
2024-11-18 14:00:00+00:00,sell,0.00015450259697491475,90319.035,13.95452546376822,0.02093178819565233,1781.860320923421,0.14556958844047546,14929.565074214319
2024-11-18 15:00:00+00:00,sell,0.0003864242625452041,92372.47,35.69496359922899,0.05354244539884349,1817.5017420772513,0.14518316417793026,15228.429219608188
2024-11-18 16:00:00+00:00,buy,0.00017591086586074556,91441.4485,16.085544381195774,0.02412831657179366,1801.3920693794837,0.145359075043791,15093.236444003935
2024-11-18 17:00:00+00:00,sell,4.147938848167443e-05,91659.371,3.801974657694923,0.0057029619865423846,1805.188341075192,0.14531759565530933,15124.907754073178
2024-11-18 18:00:00+00:00,buy,0.00023624914289291365,90427.3365,21.363380742214087,0.03204507111332113,1783.7929152618647,0.14555384479820224,14945.839417697674
2024-11-18 19:00:00+00:00,sell,5.428462777451459e-05,90709.16,4.924112986338888,0.007386169479508332,1788.709642078724,0.14549956017042773,14986.85252550768
2024-11-18 20:00:00+00:00,sell,0.00016475568627127846,91577.62,15.087933630190355,0.022631900445285534,1803.774943808469,0.14533480448415645,15113.190441632843
2024-11-18 21:00:00+00:00,buy,3.8978479142609546e-05,91371.15,3.561508464511248,0.005342262696766872,1800.208093081261,0.14537378296329906,15083.177822288302
2024-11-18 22:00:00+00:00,buy,1.896803284853754e-05,91271.1,1.731233222922155,0.0025968498343832327,1798.4742630085045,0.1453927509961476,15068.630578452992
2024-11-18 23:00:00+00:00,buy,0.00014816810096365818,90498.25,13.408953843034379,0.02011343076455157,1785.0451957347057,0.14554091909711125,14956.243677414854
2024-11-19 00:00:00+00:00,sell,0.0554845070004321,91071.0,5053.029537036352,7.579544305554528,6830.495188465503,0.09005641209667915,15032.02269452217
2024-11-19 01:00:00+00:00,buy,9.248845916842718e-05,90765.035,8.394718233518365,0.012592077350277547,6822.087878154634,0.09014890055584758,15004.45599231766
2024-11-19 02:00:00+00:00,sell,0.00022192287305906888,91258.973,20.252453480579995,0.030378680220869994,6842.309952954994,0.08992697768278851,15048.953581280191
2024-11-19 03:00:00+00:00,sell,0.00010902133584052287,91502.5495,9.975730179303568,0.014963595268955352,6852.2707195390285,0.08981795634694799,15070.842716164476
2024-11-19 04:00:00+00:00,sell,2.830682149647379e-05,91565.819,2.591937293611428,0.0038879059404171423,6854.8587689267,0.08978964952545151,15076.52156544763
2024-11-19 05:00:00+00:00,sell,0.0001553563701768984,91915.5465,14.279665667065919,0.021419498500598877,6869.117015095265,0.08963429315527462,15107.90205560354
2024-11-19 06:00:00+00:00,sell,6.0169748673746803e-05,92051.165,5.538695463175598,0.008308043194763397,6874.647402515246,0.08957412340660087,15120.049815946624
2024-11-19 07:00:00+00:00,buy,0.00015186598129754425,91709.08,13.92748942809499,0.020891234142142487,6860.699021853008,0.08972598938789841,15089.386960706935
2024-11-19 08:00:00+00:00,sell,4.780624239511533e-05,91816.395,4.389396835215655,0.006584095252823483,6865.081834592971,0.0896781831455033,15099.009321162845
2024-11-19 09:00:00+00:00,buy,2.8873165681606028e-05,91751.3355,2.6491515114001207,0.003973727267100181,6862.4287093543035,0.0897070563111849,15093.170929679221
2024-11-19 10:00:00+00:00,sell,2.604219824206555e-05,91809.902,2.3909316684686104,0.0035863975027029156,6864.816054625269,0.08968101411294284,15098.421171595168
2024-11-19 11:00:00+00:00,buy,3.1914961569581846e-05,91738.0505,2.9278163561758586,0.004391724534263788,6861.883846544559,0.08971292907451242,15091.973064485097
2024-11-19 12:00:00+00:00,sell,0.00033114348031187957,92488.8415,30.627076864323797,0.045940615296485694,6892.464982793586,0.08938178559420054,15159.282783602583
2024-11-19 13:00:00+00:00,buy,0.0005785668201927358,91189.9875,52.759501101290326,0.07913925165193549,6839.626342440644,0.08996035241439328,15043.109754604762
2024-11-19 14:00:00+00:00,sell,0.00030741429355354843,91879.4805,28.24506558997453,0.0423675983849618,6867.829040432234,0.08965293812083973,15105.094420273635
2024-11-19 15:00:00+00:00,sell,0.0002512309924843775,92448.7,23.225978654890472,0.03483896798233571,6891.020180119142,0.08940170712835535,15156.091781916326
2024-11-19 16:00:00+00:00,sell,0.00010123490009412983,92679.05,9.382354367568864,0.014073531551353297,6900.38846095516,0.08930047222826122,15176.671391621792
2024-11-19 17:00:00+00:00,sell,0.0001194361407576977,92952.29,11.101862792190337,0.016652794188285507,6911.473670953162,0.08918103608750352,15201.055199859253
2024-11-19 18:00:00+00:00,sell,0.0003537534167094847,93770.145,33.1715091790938,0.0497572637686407,6944.595422868487,0.08882728267079404,15273.942598864833
2024-11-19 19:00:00+00:00,buy,0.000176125403244895,93362.3275,16.44347757881945,0.024665216368229177,6928.1272800732995,0.08900340807403893,15237.692613297866
2024-11-19 20:00:00+00:00,buy,0.0003321306592424522,92601.975,30.755955003903082,0.046133932505854625,6897.325191136891,0.08933553873328139,15169.972515527745
2024-11-19 21:00:00+00:00,buy,0.00011362043612024586,92343.047,10.492057272812362,0.015738085909218543,6886.817395778169,0.08944915916940163,15146.825305068705
2024-11-19 22:00:00+00:00,buy,0.0001630071419453788,91974.199,14.992451311705516,0.022488676967558272,6871.802455789496,0.08961216631134701,15113.80967293042
2024-11-19 23:00:00+00:00,sell,0.0001986110123839424,92424.43,18.356509611308816,0.027534764416963224,6890.131430636387,0.08941355529896307,15154.128313416528
2024-11-20 00:00:00+00:00,buy,0.029041838222772787,92190.035,2677.368082221761,4.016052123332642,4208.747296291294,0.11845539352173586,15129.154170998896
2024-11-20 01:00:00+00:00,sell,6.311010236736969e-06,92119.78,0.5813688745859575,0.0008720533118789363,4209.3277931125685,0.11844908251149912,15120.831215273714
2024-11-20 02:00:00+00:00,buy,7.443615860806829e-05,91912.275,6.84159667992839,0.010262395019892585,4202.47593403762,0.11852351867010719,15096.242176012145
2024-11-20 03:00:00+00:00,sell,8.894773558769387e-05,92160.5,8.19746778562966,0.012296201678444491,4210.661105621572,0.11843457093451949,15125.650380232355
2024-11-20 04:00:00+00:00,sell,2.5800355761634863e-05,92232.407,2.379628913351902,0.003569443370027853,4213.037165091553,0.11840877057875786,15134.163085481174
2024-11-20 05:00:00+00:00,sell,0.0001371672854732081,92617.7395,12.704123913879723,0.019056185870819586,4225.722232819562,0.11827160329328465,15179.770776884341
2024-11-20 06:00:00+00:00,buy,3.810684773480899e-05,92510.25,3.5252740106591136,0.005287911015988671,4222.191670897887,0.11830971014101946,15167.052533471131
2024-11-20 07:00:00+00:00,sell,0.00015645372204302344,92951.69,14.542637870689282,0.021813956806033923,4236.71249481177,0.11815325641897644,15219.257357958977
2024-11-20 08:00:00+00:00,sell,0.00012525615577479998,93306.5385,11.687218321163371,0.017530827481745056,4248.382182305451,0.11802800026320164,15261.166332941884
2024-11-20 09:00:00+00:00,buy,4.446087716411529e-05,93180.064,4.142867379648401,0.006214301069472601,4244.233100624733,0.11807246114036575,15246.232586321526
2024-11-20 10:00:00+00:00,sell,7.125528213122734e-05,93382.3675,6.653986942294454,0.00998098041344168,4250.877106586614,0.11800120585823452,15270.109077483423
2024-11-20 11:00:00+00:00,sell,5.920227836565817e-05,93550.75,5.538417542816096,0.008307626314224143,4256.407216503116,0.11794200357986886,15289.970107902533
2024-11-20 12:00:00+00:00,sell,3.842125335437596e-05,93660.17,3.598541120783923,0.0053978116811758846,4260.000359812218,0.11790358232651449,15302.86992412256
2024-11-20 13:00:00+00:00,sell,0.00029604761297280513,94512.5365,27.98021082683012,0.04197031624024518,4287.938600322808,0.11760753471354168,15403.325017611434
2024-11-20 14:00:00+00:00,sell,6.804634355689343e-05,94708.455,6.444564066672582,0.009666846100008872,4294.373497543381,0.11753948836998479,15426.35684255511
2024-11-20 15:00:00+00:00,sell,5.686722198554317e-05,94873.128,5.3951712304388515,0.008092756845658277,4299.7605760169745,0.11748262114799925,15445.704329966615
2024-11-20 16:00:00+00:00,buy,0.00023476699692699665,94196.7695,22.11429269573951,0.033171439043609266,4277.613111882191,0.11771738814492624,15366.21078911184
2024-11-20 17:00:00+00:00,buy,3.7715089087786424e-05,94087.7535,3.548528005322189,0.005322792007983284,4274.059261084861,0.11775510323401403,15353.372387533826
2024-11-20 18:00:00+00:00,buy,8.474025747227942e-05,93845.04,7.952452852096361,0.011928679278144541,4266.094879553486,0.11783984349148631,15324.779705605757
2024-11-20 19:00:00+00:00,sell,0.00010003893834070743,94131.84,9.416849337657338,0.014125274006486006,4275.4976036171365,0.1177398045531456,15358.56204744511
2024-11-20 20:00:00+00:00,sell,7.50630245758277e-05,94347.6,7.082016217470362,0.010623024326205543,4282.568996810281,0.11766474152856977,15383.95496465117
2024-11-20 21:00:00+00:00,sell,5.240034571879493e-05,94498.5395,4.951756139721199,0.007427634209581798,4287.513325315792,0.11761234118285098,15401.707794270911
2024-11-20 22:00:00+00:00,buy,7.998917755598633e-05,94268.0695,7.5404253490955595,0.01131063802364334,4279.961589328673,0.11769233036040697,15374.590367360477
2024-11-20 23:00:00+00:00,sell,4.351964952530041e-05,94393.204,4.107959155650184,0.006161938733475277,4284.063386545589,0.11764881071088167,15389.311576335227
2024-11-21 00:00:00+00:00,buy,0.04517792749794007,94826.47,4284.063386545589,6.426095079818384,-6.426095079817969,0.16282673820882174,15433.85871087687
2024-11-21 01:00:00+00:00,sell,6.778477128066562e-05,94801.457,6.4260950798188565,0.009639142619728284,-0.009639142618841134,0.16275895343754107,15429.77628653143
2024-11-21 02:00:00+00:00,sell,1.0200539513061102e-07,94496.4,0.00963914262042027,1.4458713930630406e-05,-1.4458712351493944e-05,0.16275885143214594,15380.125514013922
2024-11-22 00:00:00+00:00,sell,0.00990282070260698,98099.731,971.4640470669757,1.4571960706004636,970.0068365376628,0.15285603072953896,15965.14233283317
2024-11-22 01:00:00+00:00,sell,1.9122659193432368e-05,98154.4,1.8769731395358378,0.0028154597093037565,971.8809942174894,0.15283690807034553,15973.496003717413
2024-11-22 02:00:00+00:00,sell,5.506506511346321e-05,98738.8,5.437058451225221,0.008155587676837831,977.3098970810378,0.15278184300523207,16062.805737206045
2024-11-22 03:00:00+00:00,sell,2.0952771949300786e-05,98961.035,2.0735079982217735,0.00311026199733266,979.3802948172622,0.15276089023328276,16096.756099824315
2024-11-22 04:00:00+00:00,buy,4.1733184694137115e-07,98956.2775,0.04129760605551785,6.194640908327677e-05,979.3389352647976,0.1527613075651297,16096.029277942622
2024-11-22 05:00:00+00:00,buy,4.608917988646599e-07,98951.3645,0.045605872384517646,6.840880857677647e-05,979.2932609836045,0.15276176845692857,16095.278693229746
2024-11-22 06:00:00+00:00,sell,1.536278855418516e-05,99115.183,1.5226855989383674,0.0022840283984075513,980.8136625541445,0.15274640566837439,16120.30161296731
2024-11-22 07:00:00+00:00,sell,1.8235171257652283e-05,99309.8095,1.8109313837973238,0.0027163970756959857,982.6218775408661,0.15272817049711673,16150.027394893048
2024-11-22 08:00:00+00:00,buy,3.6860611722505654e-05,98917.1605,3.646147045883273,0.00546922056882491,978.9702612744139,0.15276503110883924,16090.053362254957
2024-11-22 09:00:00+00:00,buy,9.523569058783599e-06,98815.36,0.9410749050285625,0.0014116123575428439,978.0277747570278,0.15277455467789802,16074.500394093204
2024-11-22 10:00:00+00:00,buy,3.146295723138737e-05,98481.875,3.0985310211918367,0.004647796531787755,974.9245959393043,0.1528060176351294,16023.547723929914
2024-11-22 11:00:00+00:00,sell,4.4027324797107914e-05,98949.985,4.356503128263956,0.006534754692395934,979.2745643128758,0.1527619903103323,16095.071214090403
2024-11-22 12:00:00+00:00,buy,1.8011176025067854e-05,98757.95,1.7787468213248498,0.002668120231987275,977.493149371319,0.15278000148635737,16065.732897160926
2024-11-22 13:00:00+00:00,buy,8.115695164984116e-05,97902.9275,7.945503153495404,0.011918254730243107,969.5357279630933,0.1528611584380072,15935.090640085327
2024-11-22 14:00:00+00:00,buy,4.9159537444998236e-05,97386.973,4.787498545848532,0.007181247818772798,964.741048169426,0.1529103179754522,15856.214056266204
2024-11-22 15:00:00+00:00,sell,0.00013471661052874562,98817.125,13.312308142195372,0.01996846221329306,978.0333878494081,0.15277560136492346,16074.87908487722
2024-11-22 16:00:00+00:00,sell,1.9205696011520557e-05,99019.697,1.901742199734874,0.002852613299602311,979.9322774358434,0.15275639566891194,16105.824291383615
2024-11-22 17:00:00+00:00,buy,6.21869490860516e-06,98953.2,0.6153597610301881,0.0009230396415452821,979.3159946351717,0.15276261436382055,16095.665526301178
2024-11-22 18:00:00+00:00,sell,3.0311740398331066e-05,99276.87,3.0092547109988614,0.004513882066498292,982.320735464104,0.15273230262342222,16145.10568781025
2024-11-22 19:00:00+00:00,sell,2.347729546325894e-07,99278.922,0.023308005850678385,3.496200877601758e-05,982.3440085079459,0.15273206785046758,16145.419059533226
2024-11-22 20:00:00+00:00,sell,2.4921098217833837e-06,99305.55,0.2474803365126009,0.0003712205047689014,982.5911176239537,0.1527295757406458,16149.485637815442
2024-11-22 21:00:00+00:00,sell,1.2482380882028465e-05,99439.085,1.2412365335304036,0.0018618548002956054,983.8304923026838,0.15271709335976377,16169.878519857171
2024-11-22 22:00:00+00:00,buy,6.029174230109957e-05,98797.83,5.956693306267844,0.008935039959401767,977.8648639564565,0.15277738510206487,16071.938985114795
2024-11-22 23:00:00+00:00,sell,2.24065810574825e-05,99035.65,2.2190503193054667,0.0033285754789582,980.080585700283,0.1527549785210074,16108.269174264287
2024-11-23 00:00:00+00:00,buy,0.009915297800707601,98845.3,980.0805857002831,1.4701208785504247,-1.4701208785505742,0.162670276321715,16077.722143224266
2024-11-23 01:00:00+00:00,sell,1.4889716316496271e-05,98733.975,1.470120878550035,0.002205181317825053,-0.0022051813183641134,0.1626553866053985,16059.610669531434
2024-11-23 02:00:00+00:00,sell,2.2359023826856728e-08,98626.0105,0.0022051813187173217,3.3077719780759828e-06,-3.3077716248674366e-06,0.16265536424637467,16042.049658736501
2024-11-25 00:00:00+00:00,sell,0.01912561573135116,97875.359,1871.9265058020421,2.8078897587030633,1869.1186127355675,0.1435297485150235,15917.14427582321
2024-11-25 01:00:00+00:00,buy,6.389038922316459e-05,97359.97,6.220366378055628,0.009330549567083441,1862.8889158079448,0.14359363890424667,15843.161291716235
2024-11-25 02:00:00+00:00,sell,2.232403335511446e-05,97488.3795,2.1763338356940567,0.003264500753541085,1865.0619851428853,0.14357131487089156,15861.596814590355
2024-11-25 03:00:00+00:00,sell,7.801980588706403e-05,97940.85,7.6413261054140555,0.011461989158121083,1872.6918492591412,0.1434932950650045,15926.547137226487
2024-11-25 04:00:00+00:00,buy,9.832363663475618e-06,97883.2095,0.9624233123521714,0.001443634968528257,1871.7279823118206,0.14350312742866797,15918.274668317323
2024-11-25 05:00:00+00:00,sell,4.896261750247932e-05,98167.9905,4.806561769838524,0.007209842654757786,1876.5273342390044,0.1434541648111655,15959.134422606932
2024-11-25 06:00:00+00:00,sell,2.256935760253098e-06,98180.75,0.22158764564346936,0.00033238146846520405,1876.7485895031793,0.14345190787540524,15960.964493641372
2024-11-25 07:00:00+00:00,buy,4.860396838501924e-06,98152.45,0.4770598576712181,0.0007155897865068272,1876.2708140557215,0.14345676827224374,15956.90408905871
2024-11-25 08:00:00+00:00,sell,2.9770977783255548e-05,98325.95,2.927259672967496,0.004390889509451244,1879.1936828391795,0.14342699729446048,15981.789447464436
2024-11-25 09:00:00+00:00,sell,4.4891723977230624e-05,98588.15,4.425792017225809,0.006638688025838713,1883.6128361683795,0.14338210557048325,16019.389367467018
2024-11-25 10:00:00+00:00,buy,2.8332588091511957e-05,98422.4015,2.788561360676909,0.004182842041015363,1880.8200919656617,0.14341043815857477,15995.619815699829
2024-11-25 11:00:00+00:00,buy,2.2760351717054927e-05,98289.517,2.2371039770194496,0.0033556559655291743,1878.5796323326767,0.14343319851029182,15976.559435674379
2024-11-25 12:00:00+00:00,buy,4.541562046211922e-05,98025.376,4.45188327207253,0.006677824908108795,1874.121071235696,0.14347861413075394,15938.666169361764
2024-11-25 13:00:00+00:00,buy,8.39168028803905e-05,97539.8535,8.185232659141667,0.0122778489887125,1865.9235607275657,0.14356253093363433,15868.991796083475
2024-11-25 14:00:00+00:00,buy,0.0003840781685825745,95369.309686104,36.6292698032232,0.0549439047048348,1829.2393470196378,0.1439466091022169,15557.328088753518
2024-11-25 15:00:00+00:00,sell,0.00011586782439637622,96023.79,11.126067637594506,0.01668910145639176,1840.348725555776,0.14383074127782053,15651.521621561546
2024-11-25 16:00:00+00:00,buy,1.8615642198571702e-05,95917.3405,1.7855628913865706,0.002678344337079856,1838.5604843200522,0.1438493569200191,15636.208232723557
2024-11-25 17:00:00+00:00,buy,0.00011979484557403386,95242.65,11.409578548811755,0.01711436782321763,1827.1337914034173,0.14396915176559313,15539.137323810686
2024-11-25 18:00:00+00:00,buy,2.096440448201564e-05,95123.955,1.9942170685490543,0.0029913256028235814,1825.1365830092655,0.14399011617007515,15522.045914016267
2024-11-25 19:00:00+00:00,buy,8.189948848294493e-05,94665.8735,7.753086616441172,0.011629629924661758,1817.3718667628996,0.1440720156585581,15456.07507598598
2024-11-25 20:00:00+00:00,sell,5.241216610532562e-05,94959.061,4.977010078337748,0.0074655151175066214,1822.34141132612,0.14401960349245277,15498.307724561757
2024-11-25 21:00:00+00:00,buy,0.0002216055808426376,93732.0795,20.771551921185786,0.03115732788177868,1801.5387020770522,0.1442412090732954,15321.5671781113
2024-11-25 22:00:00+00:00,sell,0.00011884272393883344,94391.8685,11.217786770216168,0.016826680155324254,1812.739662167113,0.14412236634935657,15416.719114524403
2024-11-25 23:00:00+00:00,buy,0.00024157236843191932,93064.355,22.481776653938933,0.0337226649809084,1790.2241628481931,0.1443639387177885,15225.361004878705
2024-11-26 00:00:00+00:00,sell,0.05657277905400285,93868.26,5310.3883331636935,7.9655824997455404,7092.6469135121415,0.08779115966378565,15333.450314533886
2024-11-26 01:00:00+00:00,sell,0.00046426018555556503,94846.64,44.03351868572187,0.0660502780285828,7136.614381919835,0.08732689947823008,15419.277379047711
2024-11-26 02:00:00+00:00,buy,9.394471463559928e-05,94625.8225,8.889595891921369,0.013334393837882054,7127.711451634076,0.08742084419286568,15399.980737028338
2024-11-26 03:00:00+00:00,buy,4.567436118148305e-05,94518.95,4.317092660794537,0.006475638991191805,7123.387883334291,0.08746651855404716,15390.631377218346
2024-11-26 04:00:00+00:00,buy,8.574772975618317e-05,94319.085,8.08764741143047,0.012131471117145706,7115.288104451743,0.08755226628380335,15373.137750016424
2024-11-26 05:00:00+00:00,sell,0.00013437081806491613,94632.721,12.715876136478968,0.019073814204718452,7127.984906774017,0.08741789546573843,15400.578218790408
2024-11-26 06:00:00+00:00,buy,2.9937106200625396e-05,94562.5,2.830927605096639,0.004246391407644959,7125.149732777512,0.08744783257193905,15394.435400361499
2024-11-26 07:00:00+00:00,buy,0.00031541017313486963,93831.231,29.595324815167945,0.044392987222751916,7095.5100149751215,0.08776324274507392,15330.443118297228
2024-11-26 08:00:00+00:00,buy,0.0002984977239692127,93146.1605,27.803916905720982,0.04170587535858147,7067.664392194042,0.08806174046904314,15270.277403832879
2024-11-26 09:00:00+00:00,sell,0.000190688621373572,93583.4415,17.845297443029327,0.02676794616454399,7085.482921690907,0.08787105184766957,15308.758361820757
2024-11-26 10:00:00+00:00,buy,0.0005461900879276393,92342.946153846,50.43680187926641,0.07565520281889962,7034.970464608821,0.0884172419355972,15199.679075739248
2024-11-26 11:00:00+00:00,sell,6.886297980596146e-07,92343.507,0.0635904905775266,9.53857358662899e-05,7035.033959713663,0.08841655330579914,15199.728568823599
2024-11-26 12:00:00+00:00,buy,7.58785076774432e-05,92172.6,6.993919336749901,0.010490879005124852,7028.029549497907,0.08849243181347659,15184.60707006876
2024-11-26 13:00:00+00:00,sell,1.6273822925100268e-05,92209.1,1.5005945654828632,0.0022508918482242947,7029.527893171542,0.08847615799055149,15187.834792938103
2024-11-26 14:00:00+00:00,sell,0.00048235214115860403,93308.145,45.0073835282875,0.06751107529243125,7074.467765624537,0.08799380584939288,15285.006560921536
2024-11-26 15:00:00+00:00,buy,0.00020749042034604037,92834.295,19.262226892078314,0.02889334033811747,7055.17664539212,0.08820129626973892,15243.281802679463
2024-11-26 16:00:00+00:00,sell,0.000558723601071745,94122.115,52.58824703328891,0.07888237054993337,7107.686010054859,0.08764257266866718,15356.790313671008
2024-11-26 17:00:00+00:00,buy,0.00023397940793694338,93581.285,21.89609365827836,0.03284414048741754,7085.757072256093,0.08787655207660412,15309.357736954127
2024-11-26 18:00:00+00:00,buy,0.0006324875208262165,92147.8915,58.28239144419819,0.08742358716629729,7027.387257224728,0.08850903959743034,15183.308634817942
2024-11-26 19:00:00+00:00,buy,0.00019788825943325983,91703.76,18.147097449885393,0.02722064617482809,7009.212939128668,0.0887069278568636,15143.971761651801
2024-11-26 20:00:00+00:00,buy,0.00030791356517553825,91020.78,28.02653287485833,0.0420397993122875,6981.144366454498,0.08901484142203914,15083.344664264809
2024-11-26 21:00:00+00:00,sell,0.00028160375372300595,91646.647,25.808039811327262,0.0387120597169909,7006.913694206108,0.08873323766831613,15139.01740396138
2024-11-26 22:00:00+00:00,sell,6.661265385957127e-05,91795.0285,6.11471045949998,0.00917206568924997,7013.019232599919,0.08866662501445656,15152.174602800773
2024-11-26 23:00:00+00:00,sell,6.920945957251956e-05,91949.978,6.363808285085063,0.009545712427627594,7019.373495172576,0.08859741555488404,15165.903906301022
2024-11-27 00:00:00+00:00,buy,0.0011501876552443974,91908.91,105.71249368896835,0.15856874053345252,6913.502432743075,0.08974760321012844,15162.106818898481
2024-11-27 01:00:00+00:00,sell,0.0003769518532407562,92761.25,34.966525096429095,0.05244978764464364,6948.416508051859,0.08937065135688768,15238.549841230957
2024-11-27 02:00:00+00:00,sell,7.585280380230375e-05,92933.5335,7.049269083230323,0.010573903624845485,6955.455203231464,0.08929479855308538,15253.936355940376
2024-11-27 03:00:00+00:00,buy,0.00018315689897609178,92517.2175,16.94516665919661,0.025417749988794914,6938.484618822279,0.08947795545206147,15216.73608483596
2024-11-27 04:00:00+00:00,sell,2.0295950027185428e-05,92562.924,1.8786524798741626,0.002817978719811244,6940.360453323434,0.08945765950203428,15220.822991028112
2024-11-27 05:00:00+00:00,sell,7.752974922441147e-05,92739.153,7.190043275374327,0.010785064913061491,6947.539711533895,0.08938012975280987,15236.577239839582
2024-11-27 06:00:00+00:00,sell,0.00013791470878585232,93053.9,12.833501519887824,0.019250252279831737,6960.353962801502,0.08924221504402402,15264.69011728661
2024-11-27 07:00:00+00:00,sell,0.0002256000310147388,93572.41,21.109938598123854,0.03166490789718578,6981.432236491729,0.08901661501300928,15310.93143330119
2024-11-27 08:00:00+00:00,buy,5.795713235624833e-05,93438.5665,5.415431365818612,0.008123147048727918,6976.008681978861,0.08907457214536553,15299.009014842646
2024-11-27 09:00:00+00:00,buy,2.5065205079416453e-05,93380.83,2.340609654436124,0.003510914481654186,6973.664561409943,0.08909963735044495,15293.862649893494
2024-11-27 10:00:00+00:00,sell,0.00018262489909773305,93802.435,17.130660226996664,0.025695990340494995,6990.7695256465995,0.08891701245134721,15331.401806508287
2024-11-27 11:00:00+00:00,buy,0.000191442538555478,93361.255,17.873315659925314,0.02680997348988797,6972.8694000131845,0.08910845498990269,15292.146588981512
2024-11-27 12:00:00+00:00,sell,4.577760113919083e-05,93466.2,4.278658423595838,0.006417987635393757,6977.141640449145,0.0890626773887635,15301.491657802791
